object_id_a,object_id_b,shared_hub_type,shared_value,group_size
812577,812591,has_artist,"Bertauts, P. Cadet, Paris|Célestin Nanteuil",4
812577,812596,has_artist,"Bertauts, P. Cadet, Paris|Célestin Nanteuil",4
812577,812613,has_artist,"Bertauts, P. Cadet, Paris|Célestin Nanteuil",4
812591,812596,has_artist,"Bertauts, P. Cadet, Paris|Célestin Nanteuil",4
812591,812613,has_artist,"Bertauts, P. Cadet, Paris|Célestin Nanteuil",4
812596,812613,has_artist,"Bertauts, P. Cadet, Paris|Célestin Nanteuil",4
812639,812642,has_artist,Antonio Carbonati,2
812691,812693,has_artist,Benard|J. J. Grandville|Auguste Desperret,2
812698,812701,has_artist,J. J. Grandville|Langlumé,5
812698,812702,has_artist,J. J. Grandville|Langlumé,5
812698,812703,has_artist,J. J. Grandville|Langlumé,5
812698,831064,has_artist,J. J. Grandville|Langlumé,5
812701,812702,has_artist,J. J. Grandville|Langlumé,5
812701,812703,has_artist,J. J. Grandville|Langlumé,5
812701,831064,has_artist,J. J. Grandville|Langlumé,5
812702,812703,has_artist,J. J. Grandville|Langlumé,5
812702,831064,has_artist,J. J. Grandville|Langlumé,5
812703,831064,has_artist,J. J. Grandville|Langlumé,5
812699,812707,has_artist,Langlumé|J. J. Grandville,3
812699,812714,has_artist,Langlumé|J. J. Grandville,3
812707,812714,has_artist,Langlumé|J. J. Grandville,3
812726,812790,has_artist,J. J. Grandville,3
812726,821366,has_artist,J. J. Grandville,3
812790,821366,has_artist,J. J. Grandville,3
812743,812860,has_artist,Honoré de Balzac|J. J. Grandville|Louis-Henri Brevière,2
812832,812959,has_artist,"Giuseppe Caletti, called Cremonese",2
812994,813135,has_artist,"Kromo Gravure Photo Company, Detroit, Michigan",162
812935,813283,has_artist,"Kromo Gravure Photo Company, Detroit, Michigan",162
812934,813248,has_artist,"Kromo Gravure Photo Company, Detroit, Michigan",162
812938,813656,has_artist,"Kromo Gravure Photo Company, Detroit, Michigan",162
812914,812978,has_artist,"Kromo Gravure Photo Company, Detroit, Michigan",162
812943,813657,has_artist,"Kromo Gravure Photo Company, Detroit, Michigan",162
812894,812944,has_artist,"Kromo Gravure Photo Company, Detroit, Michigan",162
812909,813278,has_artist,"Kromo Gravure Photo Company, Detroit, Michigan",162
812894,813134,has_artist,"Kromo Gravure Photo Company, Detroit, Michigan",162
812975,813175,has_artist,"Kromo Gravure Photo Company, Detroit, Michigan",162
813276,813674,has_artist,"Kromo Gravure Photo Company, Detroit, Michigan",162
813211,813657,has_artist,"Kromo Gravure Photo Company, Detroit, Michigan",162
812930,813171,has_artist,"Kromo Gravure Photo Company, Detroit, Michigan",162
813278,813653,has_artist,"Kromo Gravure Photo Company, Detroit, Michigan",162
812914,812989,has_artist,"Kromo Gravure Photo Company, Detroit, Michigan",162
813082,813439,has_artist,Pierre Jean de Béranger|John Thompson|J. J. Grandville|Fournier & Perrotin,2
813133,813150,has_artist,Fournier & Perrotin|J. J. Grandville|John Thompson|Pierre Jean de Béranger,3
813133,813186,has_artist,Fournier & Perrotin|J. J. Grandville|John Thompson|Pierre Jean de Béranger,3
813150,813186,has_artist,Fournier & Perrotin|J. J. Grandville|John Thompson|Pierre Jean de Béranger,3
813156,813210,has_artist,John Thompson|J. J. Grandville|Pierre Jean de Béranger|Fournier & Perrotin,2
813205,831025,has_artist,J. J. Grandville|Fournier & Perrotin|Pierre Jean de Béranger,2
813707,813734,has_artist,Sporting Life,29
813694,813734,has_artist,Sporting Life,29
813684,813707,has_artist,Sporting Life,29
813693,813712,has_artist,Sporting Life,29
813694,813886,has_artist,Sporting Life,29
813707,813880,has_artist,Sporting Life,29
813733,813889,has_artist,Sporting Life,29
813680,813682,has_artist,Sporting Life,29
813693,813707,has_artist,Sporting Life,29
813682,813690,has_artist,Sporting Life,29
813712,813717,has_artist,Sporting Life,29
813706,813719,has_artist,Sporting Life,29
813686,813733,has_artist,Sporting Life,29
813698,813703,has_artist,Sporting Life,29
813699,813702,has_artist,Sporting Life,29
813827,813831,has_artist,Pierre Woeiriot de Bouzey II,8
813830,813835,has_artist,Pierre Woeiriot de Bouzey II,8
813827,813832,has_artist,Pierre Woeiriot de Bouzey II,8
813829,813835,has_artist,Pierre Woeiriot de Bouzey II,8
813819,813831,has_artist,Pierre Woeiriot de Bouzey II,8
813828,813832,has_artist,Pierre Woeiriot de Bouzey II,8
813831,813835,has_artist,Pierre Woeiriot de Bouzey II,8
813829,813831,has_artist,Pierre Woeiriot de Bouzey II,8
813829,813830,has_artist,Pierre Woeiriot de Bouzey II,8
813827,813828,has_artist,Pierre Woeiriot de Bouzey II,8
